GPSDateTime,LineId,LineName,NextLevel,PrevLevel,Strlatlon,ToDir,VehicleId,VehicleNo,unknow
2019-01-17 18:34:37,7100,71,2,1,"121.334307,31.17146",1,沪D-S3726,Z5A-0025,1
2019-01-17 18:35:10,7100,71,2,1,"121.335022,31.1718",1,沪D-R6573,Z5A-0027,1
2019-01-17 18:35:54,7100,71,2,1,"121.334853,31.171997",1,沪D-R3571,Z5A-0040,1
2019-01-17 18:37:11,7100,71,12,11,"121.403232,31.201479",1,沪D-R6089,Z5A-0001,1
2019-01-17 18:37:11,7100,71,6,5,"121.462889,31.22405",0,沪D-R3531,Z5A-0008,1
2019-01-17 18:37:11,7100,71,4,3,"121.468169,31.224097",0,沪D-R1137,Z5A-0039,1
2019-01-17 18:37:11,7100,71,4,3,"121.4723,31.225757",0,沪D-R2311,Z5A-0033,1
2019-01-17 18:37:11,7100,71,2,1,"121.489995,31.232491",0,沪D-R6679,Z5A-0014,1
2019-01-17 18:37:12,7100,71,2,1,"121.335092,31.172187",1,沪D-T7031,Z5A-0032,1
2019-01-17 18:37:12,7100,71,2,1,"121.334616,31.172271",1,沪D-R2192,Z5A-0005,1
2019-01-17 18:37:12,7100,71,12,11,"121.428121,31.210398",0,沪D-T0951,Z5A-0022,1
2019-01-17 18:37:12,7100,71,6,5,"121.454638,31.223828",0,沪D-R7537,Z5A-0029,1
2019-01-17 18:37:12,7100,71,3,2,"121.47826,31.227687",0,沪D-R6025,Z5A-0004,1
2019-01-17 18:37:12,7100,71,24,23,"121.479017,31.228643",1,沪D-R1530,Z5A-0010,1
2019-01-17 18:37:12,7100,71,2,1,"121.487318,31.23118",0,沪D-T7051,Z5A-0024,1
2019-01-17 18:37:13,7100,71,2,1,"121.334616,31.172271",1,沪D-R8357,Z5A-0035,1
2019-01-17 18:37:13,7100,71,15,14,"121.429263,31.210662",1,沪D-R7506,Z5A-0019,1
2019-01-17 18:37:13,7100,71,4,3,"121.474637,31.226734",0,沪D-R7103,Z5A-0021,1
2019-01-17 18:37:13,7100,71,3,2,"121.478843,31.229006",0,沪D-R7667,Z5A-0011,1
2019-01-17 18:37:13,7100,71,24,23,"121.486329,31.231014",1,沪D-R7165,Z5A-0003,1
2019-01-17 18:37:14,7100,71,5,4,"121.351315,31.180912",1,沪D-R1273,Z5A-0002,1
2019-01-17 18:37:14,7100,71,7,6,"121.368714,31.186688",1,沪D-R7162,Z5A-0030,1
2019-01-17 18:37:14,7100,71,17,16,"121.439587,31.218657",1,沪D-R6051,Z5A-0007,1
2019-01-17 18:37:14,7100,71,20,19,"121.455241,31.223834",1,沪D-R7622,Z5A-0017,1
2019-01-17 18:37:14,7100,71,4,3,"121.472661,31.225903",0,沪D-R7920,Z5A-0036,1
2019-01-17 18:37:14,7100,71,24,23,"121.4785,31.228947",1,沪D-R7689,Z5A-0016,1
2019-01-17 18:37:14,7100,71,2,1,"121.488222,31.231698",0,沪D-R0937,Z5A-0015,1
2019-01-17 18:37:15,7100,71,2,1,"121.334675,31.172202",1,沪D-R5257,Z5A-0020,1
2019-01-17 18:37:15,7100,71,11,10,"121.397134,31.199486",1,沪D-R6079,Z5A-0018,1
2019-01-17 18:37:15,7100,71,6,5,"121.462889,31.22405",0,沪D-T9651,Z5A-0031,1
2019-01-17 18:37:15,7100,71,5,4,"121.466177,31.224079",0,沪D-R2773,Z5A-0009,1
2019-01-17 18:37:15,7100,71,4,3,"121.472357,31.225442",0,沪D-R5192,Z5A-0013,1
2019-01-17 18:37:15,7100,71,24,23,"121.481798,31.230327",1,沪D-S8053,Z5A-0028,1
2019-01-17 18:37:15,7100,71,2,1,"121.491297,31.23271",0,沪D-R0725,Z5A-0026,1
2019-01-17 18:37:16,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 18:37:16,7100,71,14,13,"121.412729,31.206759",0,沪D-T0971,Z5A-0037,1
2019-01-17 18:37:16,7100,71,6,5,"121.454714,31.223855",0,沪D-R5627,Z5A-0006,1
2019-01-17 18:33:24,7100,71,2,1,"121.334616,31.172271",1,沪D-R7715,Z5A-0034,1
2019-01-17 18:34:02,7100,71,2,1,"121.334833,31.171709",1,沪D-R2313,Z5A-0038,1
2019-01-17 18:34:37,7100,71,2,1,"121.334307,31.17146",1,沪D-S3726,Z5A-0025,1
2019-01-17 18:35:10,7100,71,2,1,"121.335022,31.1718",1,沪D-R6573,Z5A-0027,1
2019-01-17 18:35:54,7100,71,2,1,"121.334853,31.171997",1,沪D-R3571,Z5A-0040,1
2019-01-17 18:37:29,7100,71,7,6,"121.369746,31.187019",1,沪D-R7162,Z5A-0030,1
2019-01-17 18:37:29,7100,71,4,3,"121.471579,31.225467",0,沪D-R7920,Z5A-0036,1
2019-01-17 18:37:29,7100,71,24,23,"121.479108,31.229176",1,沪D-R7689,Z5A-0016,1
2019-01-17 18:37:30,7100,71,2,1,"121.334675,31.172202",1,沪D-R5257,Z5A-0020,1
2019-01-17 18:37:30,7100,71,11,10,"121.398185,31.200097",1,沪D-R6079,Z5A-0018,1
2019-01-17 18:37:30,7100,71,6,5,"121.461992,31.224042",0,沪D-T9651,Z5A-0031,1
2019-01-17 18:37:30,7100,71,5,4,"121.466177,31.224079",0,沪D-R2773,Z5A-0009,1
2019-01-17 18:37:30,7100,71,4,3,"121.471456,31.225281",0,沪D-R5192,Z5A-0013,1
2019-01-17 18:37:30,7100,71,24,23,"121.4823,31.230604",1,沪D-S8053,Z5A-0028,1
2019-01-17 18:37:30,7100,71,2,1,"121.487464,31.231306",0,沪D-R0937,Z5A-0015,1
2019-01-17 18:37:30,7100,71,2,1,"121.491341,31.232585",0,沪D-R0725,Z5A-0026,1
2019-01-17 18:37:31,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 18:37:31,7100,71,12,11,"121.403422,31.20153",1,沪D-R6089,Z5A-0001,1
2019-01-17 18:37:31,7100,71,14,13,"121.412729,31.206759",0,沪D-T0971,Z5A-0037,1
2019-01-17 18:37:31,7100,71,7,6,"121.453341,31.223353",0,沪D-R5627,Z5A-0006,1
2019-01-17 18:37:31,7100,71,6,5,"121.461693,31.224039",0,沪D-R3531,Z5A-0008,1
2019-01-17 18:37:31,7100,71,5,4,"121.46777,31.224093",0,沪D-R1137,Z5A-0039,1
2019-01-17 18:37:31,7100,71,2,1,"121.489995,31.232491",0,沪D-R6679,Z5A-0014,1
2019-01-17 18:37:32,7100,71,2,1,"121.335092,31.172187",1,沪D-T7031,Z5A-0032,1
2019-01-17 18:37:32,7100,71,2,1,"121.334616,31.172271",1,沪D-R2192,Z5A-0005,1
2019-01-17 18:37:32,7100,71,12,11,"121.42568,31.210205",0,沪D-T0951,Z5A-0022,1
2019-01-17 18:37:32,7100,71,7,6,"121.452897,31.223191",0,沪D-R7537,Z5A-0029,1
2019-01-17 18:37:32,7100,71,3,2,"121.477996,31.227543",0,沪D-R6025,Z5A-0004,1
2019-01-17 18:37:32,7100,71,24,23,"121.479324,31.228822",1,沪D-R1530,Z5A-0010,1
2019-01-17 18:37:32,7100,71,2,1,"121.486944,31.230997",0,沪D-T7051,Z5A-0024,1
2019-01-17 18:37:33,7100,71,2,1,"121.334616,31.172271",1,沪D-R8357,Z5A-0035,1
2019-01-17 18:37:33,7100,71,15,14,"121.429263,31.210662",1,沪D-R7506,Z5A-0019,1
2019-01-17 18:37:33,7100,71,4,3,"121.470948,31.225213",0,沪D-R2311,Z5A-0033,1
2019-01-17 18:37:33,7100,71,4,3,"121.474637,31.226734",0,沪D-R7103,Z5A-0021,1
2019-01-17 18:37:33,7100,71,3,2,"121.47761,31.228286",0,沪D-R7667,Z5A-0011,1
2019-01-17 18:37:33,7100,71,25,24,"121.487724,31.23105",1,沪D-R7165,Z5A-0003,1
2019-01-17 18:37:34,7100,71,5,4,"121.351315,31.180912",1,沪D-R1273,Z5A-0002,1
2019-01-17 18:37:34,7100,71,17,16,"121.439587,31.218657",1,沪D-R6051,Z5A-0007,1
2019-01-17 18:37:34,7100,71,20,19,"121.456438,31.223831",1,沪D-R7622,Z5A-0017,1
2019-01-17 18:33:24,7100,71,2,1,"121.334616,31.172271",1,沪D-R7715,Z5A-0034,1
2019-01-17 18:34:02,7100,71,2,1,"121.334833,31.171709",1,沪D-R2313,Z5A-0038,1
2019-01-17 18:34:37,7100,71,2,1,"121.334307,31.17146",1,沪D-S3726,Z5A-0025,1
2019-01-17 18:35:10,7100,71,2,1,"121.335022,31.1718",1,沪D-R6573,Z5A-0027,1
2019-01-17 18:35:54,7100,71,2,1,"121.334853,31.171997",1,沪D-R3571,Z5A-0040,1
2019-01-17 18:37:45,7100,71,24,23,"121.482466,31.230697",1,沪D-S8053,Z5A-0028,1
2019-01-17 18:37:46,7100,71,12,11,"121.404946,31.201947",1,沪D-R6089,Z5A-0001,1
2019-01-17 18:37:46,7100,71,6,5,"121.461693,31.224039",0,沪D-R3531,Z5A-0008,1
2019-01-17 18:37:46,7100,71,5,4,"121.466376,31.224081",0,沪D-R1137,Z5A-0039,1
2019-01-17 18:37:46,7100,71,2,1,"121.489995,31.232491",0,沪D-R6679,Z5A-0014,1
2019-01-17 18:37:47,7100,71,2,1,"121.335092,31.172187",1,沪D-T7031,Z5A-0032,1
2019-01-17 18:37:47,7100,71,2,1,"121.334616,31.172271",1,沪D-R2192,Z5A-0005,1
2019-01-17 18:37:47,7100,71,12,11,"121.424713,31.209989",0,沪D-T0951,Z5A-0022,1
2019-01-17 18:37:47,7100,71,7,6,"121.452897,31.223191",0,沪D-R7537,Z5A-0029,1
2019-01-17 18:37:47,7100,71,3,2,"121.477384,31.227247",0,沪D-R6025,Z5A-0004,1
2019-01-17 18:37:47,7100,71,24,23,"121.480149,31.228981",1,沪D-R1530,Z5A-0010,1
2019-01-17 18:37:47,7100,71,2,1,"121.48595,31.231079",0,沪D-T7051,Z5A-0024,1
2019-01-17 18:37:48,7100,71,2,1,"121.334616,31.172271",1,沪D-R8357,Z5A-0035,1
2019-01-17 18:37:48,7100,71,15,14,"121.429263,31.210662",1,沪D-R7506,Z5A-0019,1
2019-01-17 18:37:48,7100,71,20,19,"121.456937,31.223828",1,沪D-R7622,Z5A-0017,1
2019-01-17 18:37:48,7100,71,4,3,"121.474637,31.226734",0,沪D-R7103,Z5A-0021,1
2019-01-17 18:37:48,7100,71,3,2,"121.475454,31.227027",0,沪D-R7667,Z5A-0011,1
2019-01-17 18:37:48,7100,71,25,24,"121.487871,31.231154",1,沪D-R7165,Z5A-0003,1
2019-01-17 18:37:49,7100,71,5,4,"121.351315,31.180912",1,沪D-R1273,Z5A-0002,1
2019-01-17 18:37:49,7100,71,7,6,"121.369933,31.187079",1,沪D-R7162,Z5A-0030,1
2019-01-17 18:37:49,7100,71,17,16,"121.440216,31.219078",1,沪D-R6051,Z5A-0007,1
2019-01-17 18:37:49,7100,71,4,3,"121.470407,31.224997",0,沪D-R2311,Z5A-0033,1
2019-01-17 18:37:49,7100,71,4,3,"121.470858,31.225178",0,沪D-R7920,Z5A-0036,1
2019-01-17 18:37:49,7100,71,24,23,"121.479372,31.229205",1,沪D-R7689,Z5A-0016,1
2019-01-17 18:37:50,7100,71,2,1,"121.334675,31.172202",1,沪D-R5257,Z5A-0020,1
2019-01-17 18:37:50,7100,71,11,10,"121.398185,31.200097",1,沪D-R6079,Z5A-0018,1
2019-01-17 18:37:50,7100,71,6,5,"121.461892,31.224042",0,沪D-T9651,Z5A-0031,1
2019-01-17 18:37:50,7100,71,5,4,"121.466177,31.224079",0,沪D-R2773,Z5A-0009,1
2019-01-17 18:37:50,7100,71,4,3,"121.471123,31.225235",0,沪D-R5192,Z5A-0013,1
2019-01-17 18:37:50,7100,71,2,1,"121.487126,31.231084",0,沪D-R0937,Z5A-0015,1
2019-01-17 18:37:50,7100,71,2,1,"121.491008,31.232601",0,沪D-R0725,Z5A-0026,1
2019-01-17 18:37:51,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 18:37:51,7100,71,14,13,"121.412729,31.206759",0,沪D-T0971,Z5A-0037,1
2019-01-17 18:37:51,7100,71,7,6,"121.452882,31.223186",0,沪D-R5627,Z5A-0006,1
2019-01-17 18:33:24,7100,71,2,1,"121.334616,31.172271",1,沪D-R7715,Z5A-0034,1
2019-01-17 18:34:02,7100,71,2,1,"121.334833,31.171709",1,沪D-R2313,Z5A-0038,1
2019-01-17 18:34:37,7100,71,2,1,"121.334307,31.17146",1,沪D-S3726,Z5A-0025,1
2019-01-17 18:35:10,7100,71,2,1,"121.335022,31.1718",1,沪D-R6573,Z5A-0027,1
2019-01-17 18:35:54,7100,71,2,1,"121.334853,31.171997",1,沪D-R3571,Z5A-0040,1
2019-01-17 18:38:04,7100,71,7,6,"121.371338,31.187532",1,沪D-R7162,Z5A-0030,1
2019-01-17 18:38:04,7100,71,4,3,"121.470407,31.224997",0,沪D-R7920,Z5A-0036,1
2019-01-17 18:38:05,7100,71,2,1,"121.334675,31.172202",1,沪D-R5257,Z5A-0020,1
2019-01-17 18:38:05,7100,71,11,10,"121.398185,31.200097",1,沪D-R6079,Z5A-0018,1
2019-01-17 18:38:05,7100,71,6,5,"121.461693,31.224039",0,沪D-T9651,Z5A-0031,1
2019-01-17 18:38:05,7100,71,5,4,"121.466177,31.224079",0,沪D-R2773,Z5A-0009,1
2019-01-17 18:38:05,7100,71,4,3,"121.470047,31.224851",0,沪D-R2311,Z5A-0033,1
2019-01-17 18:38:05,7100,71,4,3,"121.471123,31.225235",0,沪D-R5192,Z5A-0013,1
2019-01-17 18:38:05,7100,71,24,23,"121.482758,31.230756",1,沪D-S8053,Z5A-0028,1
2019-01-17 18:38:05,7100,71,2,1,"121.487126,31.231084",0,沪D-R0937,Z5A-0015,1
2019-01-17 18:38:05,7100,71,2,1,"121.490688,31.232369",0,沪D-R0725,Z5A-0026,1
2019-01-17 18:38:06,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 18:38:06,7100,71,12,11,"121.407164,31.202555",1,沪D-R6089,Z5A-0001,1
2019-01-17 18:38:06,7100,71,14,13,"121.412729,31.206759",0,沪D-T0971,Z5A-0037,1
2019-01-17 18:38:06,7100,71,7,6,"121.452608,31.223084",0,沪D-R5627,Z5A-0006,1
2019-01-17 18:38:06,7100,71,6,5,"121.461393,31.224036",0,沪D-R3531,Z5A-0008,1
2019-01-17 18:38:06,7100,71,5,4,"121.464882,31.224068",0,沪D-R1137,Z5A-0039,1
2019-01-17 18:38:06,7100,71,2,1,"121.489477,31.232238",0,沪D-R6679,Z5A-0014,1
2019-01-17 18:38:07,7100,71,2,1,"121.335092,31.172187",1,沪D-T7031,Z5A-0032,1
2019-01-17 18:38:07,7100,71,2,1,"121.334616,31.172271",1,沪D-R2192,Z5A-0005,1
2019-01-17 18:38:07,7100,71,13,12,"121.42336,31.209687",0,沪D-T0951,Z5A-0022,1
2019-01-17 18:38:07,7100,71,7,6,"121.452254,31.222957",0,沪D-R7537,Z5A-0029,1
2019-01-17 18:38:07,7100,71,3,2,"121.477384,31.227247",0,沪D-R6025,Z5A-0004,1
2019-01-17 18:38:07,7100,71,24,23,"121.480886,31.229393",1,沪D-R1530,Z5A-0010,1
2019-01-17 18:38:07,7100,71,2,1,"121.483787,31.231256",0,沪D-T7051,Z5A-0024,1
2019-01-17 18:38:08,7100,71,2,1,"121.334616,31.172271",1,沪D-R8357,Z5A-0035,1
2019-01-17 18:38:08,7100,71,15,14,"121.430145,31.211803",1,沪D-R7506,Z5A-0019,1
2019-01-17 18:38:08,7100,71,20,19,"121.45883,31.223822",1,沪D-R7622,Z5A-0017,1
2019-01-17 18:38:08,7100,71,4,3,"121.474637,31.226734",0,沪D-R7103,Z5A-0021,1
2019-01-17 18:38:08,7100,71,3,2,"121.475183,31.226917",0,沪D-R7667,Z5A-0011,1
2019-01-17 18:38:08,7100,71,25,24,"121.487923,31.231632",1,沪D-R7165,Z5A-0003,1
2019-01-17 18:38:09,7100,71,5,4,"121.351315,31.180912",1,沪D-R1273,Z5A-0002,1
2019-01-17 18:38:09,7100,71,17,16,"121.440817,31.219325",1,沪D-R6051,Z5A-0007,1
2019-01-17 18:38:09,7100,71,4,3,"121.470318,31.22496",0,沪D-R7920,Z5A-0036,1
2019-01-17 18:38:09,7100,71,24,23,"121.479753,31.229464",1,沪D-R7689,Z5A-0016,1
2019-01-17 18:34:02,7100,71,2,1,"121.334833,31.171709",1,沪D-R2313,Z5A-0038,1
2019-01-17 18:34:37,7100,71,2,1,"121.334307,31.17146",1,沪D-S3726,Z5A-0025,1
2019-01-17 18:35:10,7100,71,2,1,"121.335022,31.1718",1,沪D-R6573,Z5A-0027,1
2019-01-17 18:35:54,7100,71,2,1,"121.334853,31.171997",1,沪D-R3571,Z5A-0040,1
2019-01-17 18:38:21,7100,71,2,1,"121.335478,31.172331",1,沪D-T7031,Z5A-0032,1
2019-01-17 18:38:21,7100,71,5,4,"121.464682,31.224065",0,沪D-R1137,Z5A-0039,1
2019-01-17 18:38:22,7100,71,2,1,"121.334616,31.172271",1,沪D-R2192,Z5A-0005,1
2019-01-17 18:38:22,7100,71,13,12,"121.422588,31.209515",0,沪D-T0951,Z5A-0022,1
2019-01-17 18:38:22,7100,71,7,6,"121.452164,31.222922",0,沪D-R7537,Z5A-0029,1
2019-01-17 18:38:22,7100,71,3,2,"121.477384,31.227247",0,沪D-R6025,Z5A-0004,1
2019-01-17 18:38:22,7100,71,24,23,"121.480886,31.229393",1,沪D-R1530,Z5A-0010,1
2019-01-17 18:38:22,7100,71,2,1,"121.483787,31.231256",0,沪D-T7051,Z5A-0024,1
2019-01-17 18:38:23,7100,71,2,1,"121.334675,31.172202",1,沪D-R8357,Z5A-0035,1
2019-01-17 18:38:23,7100,71,7,6,"121.373587,31.188256",1,沪D-R7162,Z5A-0030,1
2019-01-17 18:38:23,7100,71,15,14,"121.4302,31.211873",1,沪D-R7506,Z5A-0019,1
2019-01-17 18:38:23,7100,71,17,16,"121.441996,31.219495",1,沪D-R6051,Z5A-0007,1
2019-01-17 18:38:23,7100,71,20,19,"121.45883,31.223822",1,沪D-R7622,Z5A-0017,1
2019-01-17 18:38:23,7100,71,4,3,"121.474637,31.226734",0,沪D-R7103,Z5A-0021,1
2019-01-17 18:38:23,7100,71,3,2,"121.475093,31.22688",0,沪D-R7667,Z5A-0011,1
2019-01-17 18:38:23,7100,71,25,24,"121.487627,31.231343",1,沪D-R7165,Z5A-0003,1
2019-01-17 18:38:24,7100,71,5,4,"121.351315,31.180912",1,沪D-R1273,Z5A-0002,1
2019-01-17 18:38:24,7100,71,4,3,"121.470136,31.224887",0,沪D-R7920,Z5A-0036,1
2019-01-17 18:38:24,7100,71,24,23,"121.480027,31.229548",1,沪D-R7689,Z5A-0016,1
2019-01-17 18:38:25,7100,71,2,1,"121.334675,31.172202",1,沪D-R5257,Z5A-0020,1
2019-01-17 18:38:25,7100,71,11,10,"121.398185,31.200097",1,沪D-R6079,Z5A-0018,1
2019-01-17 18:38:25,7100,71,6,5,"121.461693,31.224039",0,沪D-T9651,Z5A-0031,1
2019-01-17 18:38:25,7100,71,5,4,"121.466177,31.224079",0,沪D-R2773,Z5A-0009,1
2019-01-17 18:38:25,7100,71,4,3,"121.471123,31.225235",0,沪D-R5192,Z5A-0013,1
2019-01-17 18:38:25,7100,71,24,23,"121.483052,31.230802",1,沪D-S8053,Z5A-0028,1
2019-01-17 18:38:25,7100,71,2,1,"121.487126,31.231084",0,沪D-R0937,Z5A-0015,1
2019-01-17 18:38:25,7100,71,2,1,"121.488994,31.231574",0,沪D-R0725,Z5A-0026,1
2019-01-17 18:38:26,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 18:38:26,7100,71,2,1,"121.33565,31.172301",1,沪D-T7031,Z5A-0032,1
2019-01-17 18:38:26,7100,71,12,11,"121.409089,31.203918",1,沪D-R6089,Z5A-0001,1
2019-01-17 18:38:26,7100,71,14,13,"121.412032,31.206272",0,沪D-T0971,Z5A-0037,1
2019-01-17 18:38:26,7100,71,7,6,"121.452149,31.222917",0,沪D-R5627,Z5A-0006,1
2019-01-17 18:38:26,7100,71,6,5,"121.461393,31.224036",0,沪D-R3531,Z5A-0008,1
2019-01-17 18:38:26,7100,71,4,3,"121.469957,31.224815",0,沪D-R2311,Z5A-0033,1
2019-01-17 18:38:26,7100,71,2,1,"121.489131,31.232068",0,沪D-R6679,Z5A-0014,1
2019-01-17 18:34:02,7100,71,2,1,"121.334833,31.171709",1,沪D-R2313,Z5A-0038,1
2019-01-17 18:34:37,7100,71,2,1,"121.334307,31.17146",1,沪D-S3726,Z5A-0025,1
2019-01-17 18:35:10,7100,71,2,1,"121.335022,31.1718",1,沪D-R6573,Z5A-0027,1
2019-01-17 18:35:54,7100,71,2,1,"121.334853,31.171997",1,沪D-R3571,Z5A-0040,1
2019-01-17 18:38:40,7100,71,11,10,"121.399423,31.200435",1,沪D-R6079,Z5A-0018,1
2019-01-17 18:38:40,7100,71,6,5,"121.461693,31.224039",0,沪D-T9651,Z5A-0031,1
2019-01-17 18:38:40,7100,71,5,4,"121.466177,31.224079",0,沪D-R2773,Z5A-0009,1
2019-01-17 18:38:40,7100,71,4,3,"121.471123,31.225235",0,沪D-R5192,Z5A-0013,1
2019-01-17 18:38:40,7100,71,24,23,"121.483052,31.230802",1,沪D-S8053,Z5A-0028,1
2019-01-17 18:38:40,7100,71,2,1,"121.48875,31.231124",0,沪D-R0725,Z5A-0026,1
2019-01-17 18:38:41,7100,71,2,1,"121.335964,31.17201",1,沪D-T7031,Z5A-0032,1
2019-01-17 18:38:41,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 18:38:41,7100,71,12,11,"121.410859,31.205171",1,沪D-R6089,Z5A-0001,1
2019-01-17 18:38:41,7100,71,14,13,"121.410719,31.205351",0,沪D-T0971,Z5A-0037,1
2019-01-17 18:38:41,7100,71,7,6,"121.452057,31.222884",0,沪D-R5627,Z5A-0006,1
2019-01-17 18:38:41,7100,71,6,5,"121.461393,31.224036",0,沪D-R3531,Z5A-0008,1
2019-01-17 18:38:41,7100,71,5,4,"121.464682,31.224065",0,沪D-R1137,Z5A-0039,1
2019-01-17 18:38:41,7100,71,2,1,"121.489045,31.232026",0,沪D-R6679,Z5A-0014,1
2019-01-17 18:38:42,7100,71,2,1,"121.334616,31.172271",1,沪D-R2192,Z5A-0005,1
2019-01-17 18:38:42,7100,71,13,12,"121.422588,31.209515",0,沪D-T0951,Z5A-0022,1
2019-01-17 18:38:42,7100,71,7,6,"121.452072,31.222889",0,沪D-R7537,Z5A-0029,1
2019-01-17 18:38:42,7100,71,4,3,"121.469957,31.224815",0,沪D-R2311,Z5A-0033,1
2019-01-17 18:38:42,7100,71,3,2,"121.477384,31.227247",0,沪D-R6025,Z5A-0004,1
2019-01-17 18:38:42,7100,71,24,23,"121.480886,31.229393",1,沪D-R1530,Z5A-0010,1
2019-01-17 18:38:42,7100,71,2,1,"121.482634,31.230754",0,沪D-T7051,Z5A-0024,1
2019-01-17 18:38:43,7100,71,2,1,"121.334616,31.172271",1,沪D-R8357,Z5A-0035,1
2019-01-17 18:38:43,7100,71,15,14,"121.4302,31.211873",1,沪D-R7506,Z5A-0019,1
2019-01-17 18:38:43,7100,71,17,16,"121.443362,31.219891",1,沪D-R6051,Z5A-0007,1
2019-01-17 18:38:43,7100,71,20,19,"121.45883,31.223822",1,沪D-R7622,Z5A-0017,1
2019-01-17 18:38:43,7100,71,4,3,"121.474637,31.226734",0,沪D-R7103,Z5A-0021,1
2019-01-17 18:38:43,7100,71,3,2,"121.475093,31.22688",0,沪D-R7667,Z5A-0011,1
2019-01-17 18:38:43,7100,71,25,24,"121.487584,31.231321",1,沪D-R7165,Z5A-0003,1
2019-01-17 18:38:44,7100,71,2,1,"121.334675,31.172202",1,沪D-R5257,Z5A-0020,1
2019-01-17 18:38:44,7100,71,5,4,"121.352244,31.181231",1,沪D-R1273,Z5A-0002,1
2019-01-17 18:38:44,7100,71,7,6,"121.375367,31.18883",1,沪D-R7162,Z5A-0030,1
2019-01-17 18:38:44,7100,71,4,3,"121.470136,31.224887",0,沪D-R7920,Z5A-0036,1
2019-01-17 18:38:44,7100,71,24,23,"121.480027,31.229548",1,沪D-R7689,Z5A-0016,1
2019-01-17 18:38:45,7100,71,2,1,"121.487126,31.231084",0,沪D-R0937,Z5A-0015,1
2019-01-17 18:34:37,7100,71,2,1,"121.334307,31.17146",1,沪D-S3726,Z5A-0025,1
2019-01-17 18:35:10,7100,71,2,1,"121.335022,31.1718",1,沪D-R6573,Z5A-0027,1
2019-01-17 18:35:54,7100,71,2,1,"121.334853,31.171997",1,沪D-R3571,Z5A-0040,1
2019-01-17 18:38:58,7100,71,2,1,"121.334616,31.172271",1,沪D-R8357,Z5A-0035,1
2019-01-17 18:38:58,7100,71,15,14,"121.4302,31.211873",1,沪D-R7506,Z5A-0019,1
2019-01-17 18:38:58,7100,71,17,16,"121.443615,31.220028",1,沪D-R6051,Z5A-0007,1
2019-01-17 18:38:58,7100,71,20,19,"121.459129,31.22382",1,沪D-R7622,Z5A-0017,1
2019-01-17 18:38:58,7100,71,4,3,"121.469957,31.224815",0,沪D-R2311,Z5A-0033,1
2019-01-17 18:38:58,7100,71,4,3,"121.474642,31.2267",0,沪D-R7667,Z5A-0011,1
2019-01-17 18:38:58,7100,71,4,3,"121.474637,31.226734",0,沪D-R7103,Z5A-0021,1
2019-01-17 18:38:58,7100,71,25,24,"121.487148,31.231554",1,沪D-R7165,Z5A-0003,1
2019-01-17 18:38:59,7100,71,2,1,"121.334675,31.172202",1,沪D-R5257,Z5A-0020,1
2019-01-17 18:38:59,7100,71,5,4,"121.353637,31.181714",1,沪D-R1273,Z5A-0002,1
2019-01-17 18:38:59,7100,71,8,7,"121.376491,31.189192",1,沪D-R7162,Z5A-0030,1
2019-01-17 18:38:59,7100,71,4,3,"121.470136,31.224887",0,沪D-R7920,Z5A-0036,1
2019-01-17 18:38:59,7100,71,24,23,"121.480027,31.229548",1,沪D-R7689,Z5A-0016,1
2019-01-17 18:39:00,7100,71,12,11,"121.402566,31.201296",1,沪D-R6079,Z5A-0018,1
2019-01-17 18:39:00,7100,71,6,5,"121.461493,31.224038",0,沪D-T9651,Z5A-0031,1
2019-01-17 18:39:00,7100,71,5,4,"121.466177,31.224079",0,沪D-R2773,Z5A-0009,1
2019-01-17 18:39:00,7100,71,4,3,"121.471123,31.225235",0,沪D-R5192,Z5A-0013,1
2019-01-17 18:39:00,7100,71,2,1,"121.489178,31.230351",0,沪D-R0725,Z5A-0026,1
2019-01-17 18:39:00,7100,71,24,23,"121.48364,31.230894",1,沪D-S8053,Z5A-0028,1
2019-01-17 18:39:00,7100,71,2,1,"121.487126,31.231084",0,沪D-R0937,Z5A-0015,1
2019-01-17 18:39:01,7100,71,2,1,"121.334905,31.171479",1,沪D-T7031,Z5A-0032,1
2019-01-17 18:39:01,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 18:39:01,7100,71,14,13,"121.408631,31.203888",0,沪D-T0971,Z5A-0037,1
2019-01-17 18:39:01,7100,71,12,11,"121.412476,31.206317",1,沪D-R6089,Z5A-0001,1
2019-01-17 18:39:01,7100,71,7,6,"121.450775,31.222415",0,沪D-R5627,Z5A-0006,1
2019-01-17 18:39:01,7100,71,6,5,"121.460994,31.224034",0,沪D-R3531,Z5A-0008,1
2019-01-17 18:39:01,7100,71,5,4,"121.464682,31.224065",0,沪D-R1137,Z5A-0039,1
2019-01-17 18:39:01,7100,71,2,1,"121.489045,31.232026",0,沪D-R6679,Z5A-0014,1
